date,symbol,open,high,low,close,volume,adjusted_close
2025-01-07,S056,208.1565,208.8642,205.211,205.9525,1153359,205.9525
2025-01-08,S056,206.1521,206.8531,203.0338,203.7674,1161278,203.7674
2025-01-09,S056,203.5788,207.0681,202.846,206.3665,1169197,206.3665
2025-01-10,S056,206.5444,209.2208,205.8009,208.5118,1177116,208.5118
2024-01-02,S057,197.0938,200.2143,196.5025,199.4564,1162053,199.4564
2024-01-03,S057,199.264,200.0212,196.0974,196.6875,1169972,196.6875
2024-01-04,S057,196.8719,197.62,193.8811,194.4645,1177891,194.4645
2024-01-05,S057,194.289,198.3093,193.7061,197.5586,1185810,197.5586
2024-01-08,S057,197.7287,200.3249,197.1355,199.5665,943729,199.5665
2024-01-09,S057,199.4044,200.1621,195.7786,196.3677,951648,196.3677
2024-01-10,S057,196.5164,197.2632,194.1998,194.7841,959567,194.7841
2024-01-11,S057,194.6485,198.9965,194.0646,198.2431,967486,198.2431
2024-01-12,S057,198.368,200.333,197.7729,199.5746,975405,199.5746
2024-01-15,S057,199.4632,200.2211,195.4914,196.0796,983324,196.0796
2024-01-16,S057,196.1742,196.9197,194.617,195.2026,991243,195.2026
2024-01-17,S057,195.124,199.6417,194.5386,198.886,999162,198.886
2024-01-18,S057,198.9496,200.2461,198.3527,199.4881,1007081,199.4881
2024-01-19,S057,199.4414,200.1992,195.2553,195.8428,1015000,195.8428
2024-01-22,S057,195.8716,196.6159,195.1233,195.7104,1022919,195.7104
2024-01-23,S057,195.699,200.2264,195.1119,199.4684,1030838,199.4684
2024-01-24,S057,199.4624,200.2203,198.7204,199.3183,1038757,199.3183
2024-01-25,S057,199.3421,200.0996,195.0878,195.6749,1046676,195.6749
2024-01-26,S057,195.6344,197.0404,195.0475,196.2945,1054595,196.2945
2024-01-29,S057,196.352,200.7342,195.763,199.9743,1062514,199.9743
2024-01-30,S057,199.899,200.6586,198.4828,199.0801,1070433,199.0801
2024-01-31,S057,199.1712,199.928,195.0037,195.5904,1078352,195.5904
2024-02-01,S057,195.4858,197.6869,194.8994,196.9386,1086271,196.9386
2024-02-02,S057,197.0583,201.152,196.4671,200.3905,1094190,200.3905
2024-02-05,S057,200.2551,201.0161,198.1946,198.791,1102109,198.791
2024-02-06,S057,198.9378,199.6938,195.0141,195.6009,1110028,195.6009
2024-02-07,S057,195.4452,198.3748,194.8589,197.6239,1117947,197.6239
2024-02-08,S057,197.7911,201.4704,197.1977,200.7077,1125866,200.7077
2024-02-09,S057,200.5291,201.2911,197.8753,198.4707,1133785,198.4707
2024-02-12,S057,198.6548,199.4096,195.1263,195.7134,1141704,195.7134
2024-02-13,S057,195.5262,199.0836,194.9396,198.3299,1149623,198.3299
2024-02-14,S057,198.5241,201.6842,197.9285,200.9207,1157542,200.9207
2024-02-15,S057,200.7211,201.4839,197.5458,198.1403,1165461,198.1403
2024-02-16,S057,198.3383,199.092,195.3435,195.9313,1173380,195.9313
2024-02-19,S057,195.7358,199.7918,195.1486,199.0355,1181299,199.0355
2024-02-20,S057,199.2323,201.7922,198.6346,201.0283,1189218,201.0283
2024-02-21,S057,200.833,201.5962,197.2275,197.821,947137,197.821
2024-02-22,S057,198.0083,198.7607,195.6646,196.2534,955056,196.2534
2024-02-23,S057,196.0739,200.4782,195.4857,199.7193,962975,199.7193
2024-02-26,S057,199.894,201.798,199.2943,201.0341,970894,201.0341
2024-02-27,S057,200.8676,201.6309,196.9413,197.5339,978813,197.5339
2024-02-28,S057,197.687,198.4382,196.084,196.674,986732,196.674
2024-02-29,S057,196.5332,201.1223,195.9436,200.3609,994651,200.3609
2024-03-01,S057,200.4914,201.7091,199.8899,200.9455,1002570,200.9455
2024-03-04,S057,200.8287,201.5918,196.7066,197.2985,1010489,197.2985
2024-03-05,S057,197.3984,198.1486,196.5923,197.1838,1018408,197.1838
2024-03-06,S057,197.0995,201.7054,196.5082,200.9418,1026327,200.9418
2024-03-07,S057,201.0113,201.7751,200.1716,200.7739,1034246,200.7739
2024-03-08,S057,200.7215,201.4842,196.5409,197.1323,1042165,197.1323
2024-03-11,S057,197.1667,198.5211,196.5752,197.7695,1050084,197.7695
2024-03-12,S057,197.7525,202.2112,197.1592,201.4457,1058003,201.4457
2024-03-13,S057,201.4452,202.2107,199.9327,200.5343,1065922,200.5343
2024-03-14,S057,200.5526,201.3147,196.4589,197.0501,1073841,197.0501
2024-03-15,S057,197.0147,199.1688,196.4236,198.4148,1081760,198.4148
2024-03-18,S057,198.4676,202.6267,197.8722,201.8597,1089679,201.8597
2024-03-19,S057,201.7888,202.5556,199.6435,200.2442,1097598,200.2442
2024-03-20,S057,200.3308,201.0921,196.4716,197.0628,1105517,197.0628
2024-03-21,S057,196.9621,199.8574,196.3712,199.1008,1113436,199.1008
2024-03-22,S057,199.2173,202.9427,198.6197,202.1745,1121355,202.1745
2024-03-25,S057,202.042,202.8098,199.3237,199.9235,1129274,199.9235
2024-03-26,S057,200.0673,200.8276,196.5863,197.1778,1137193,197.1778
2024-03-27,S057,197.0243,200.5664,196.4333,199.8071,1145112,199.8071
2024-03-28,S057,199.9732,203.154,199.3733,202.3849,1153031,202.3849
2024-03-29,S057,202.2074,202.9758,198.9942,199.593,1160950,199.593
2024-04-01,S057,199.7759,200.5351,196.806,197.3982,1168869,197.3982
2024-04-02,S057,197.211,201.2744,196.6194,200.5124,1176788,200.5124
2024-04-03,S057,200.7075,203.2596,200.1054,202.4901,1184707,202.4901
2024-04-04,S057,202.2897,203.0584,198.6764,199.2743,942626,199.2743
2024-04-05,S057,199.4732,200.2312,197.1295,197.7227,950545,197.7227
2024-04-08,S057,197.525,201.96,196.9325,201.1955,958464,201.1955
2024-04-09,S057,201.3952,203.263,200.791,202.4935,966383,202.4935
2024-04-10,S057,202.2955,203.0643,198.3912,198.9881,974302,198.9881
2024-04-11,S057,199.1782,199.9351,197.5511,198.1456,982221,198.1456
2024-04-12,S057,197.9622,202.6029,197.3683,201.8359,990140,201.8359
2024-04-15,S057,202.0151,203.1719,201.4091,202.4028,998059,202.4028
2024-04-16,S057,202.2321,203.0005,198.1579,198.7542,1005978,198.7542
2024-04-17,S057,198.9117,199.6676,198.0613,198.6573,1013897,198.6573
2024-04-18,S057,198.5112,203.1843,197.9157,202.4151,1021816,202.4151
2024-04-19,S057,202.5511,203.3208,201.6228,202.2295,1029735,202.2295
2024-04-22,S057,202.1074,202.8754,197.9941,198.5899,1037654,198.5899
2024-04-23,S057,198.6952,200.0017,198.0991,199.2446,1045573,199.2446
2024-04-24,S057,199.1543,203.6881,198.5569,202.917,1053492,202.917
2024-04-25,S057,202.9925,203.7639,201.3825,201.9884,1061411,201.9884
2024-04-26,S057,201.9302,202.6976,197.9142,198.5097,1069330,198.5097
2024-04-29,S057,198.5498,200.6506,197.9541,199.891,1077249,199.891
2024-04-30,S057,199.8682,204.1014,199.2686,203.3287,1085168,203.3287
2024-05-01,S057,203.3339,204.1066,201.0923,201.6974,1093087,201.6974
2024-05-02,S057,201.7102,202.4767,197.9292,198.5248,1101006,198.5248
2024-05-03,S057,198.4946,201.34,197.8991,200.5778,1108925,200.5778
2024-05-06,S057,200.6257,204.4149,200.0239,203.6411,1116844,203.6411
2024-05-07,S057,203.575,204.3486,200.7721,201.3762,1124763,201.3762
2024-05-08,S057,201.4582,202.2237,198.0464,198.6423,1132682,198.6423
2024-05-09,S057,198.5456,202.0492,197.95,201.2843,1140601,201.2843
2024-05-10,S057,201.3975,204.6237,200.7933,203.8491,1148520,203.8491
2024-05-13,S057,203.7199,204.494,200.4426,201.0458,1156439,201.0458
2024-05-14,S057,201.1865,201.951,198.2686,198.8652,1164358,198.8652
2024-05-15,S057,198.7139,202.7569,198.1178,201.9893,1172277,201.9893
2024-05-16,S057,202.154,204.7268,201.5476,203.9518,1180196,203.9518
2024-05-17,S057,203.7757,204.5501,200.1254,200.7276,1188115,200.7276
2024-05-20,S057,200.9092,201.6726,198.5944,199.192,946034,199.192
2024-05-21,S057,199.0049,203.4418,198.4079,202.6716,953953,202.6716
2024-05-22,S057,202.8674,204.7279,202.2588,203.9529,961872,203.9529
2024-05-23,S057,203.752,204.5263,199.8411,200.4424,969791,200.4424
2024-05-24,S057,200.6422,201.4046,199.0183,199.6171,977710,199.6171
2024-05-27,S057,199.4175,204.0834,198.8193,203.3108,985629,203.3108
2024-05-28,S057,203.5132,204.6348,202.9026,203.8601,993548,203.8601
2024-05-29,S057,203.6597,204.4336,199.6093,200.21,1001467,200.21
2024-05-30,S057,200.4028,201.1643,199.5304,200.1308,1009386,200.1308
2024-05-31,S057,199.9436,204.6631,199.3437,203.8883,1017305,203.8883
2024-06-03,S057,204.0719,204.8474,203.0739,203.685,1025224,203.685
2024-06-04,S057,203.5102,204.2835,199.4473,200.0474,1033143,200.0474
2024-06-05,S057,200.2093,201.4824,199.6087,200.7197,1041062,200.7197
2024-06-06,S057,200.5684,205.1649,199.9667,204.3882,1048981,204.3882
2024-06-07,S057,204.5298,205.307,202.8322,203.4426,1056900,203.4426
2024-06-10,S057,203.3153,204.0879,199.3695,199.9694,1064819,199.9694
2024-06-11,S057,200.0802,202.1325,199.48,201.3673,1072738,201.3673
2024-06-12,S057,201.2711,205.576,200.6673,204.7977,1080657,204.7977
2024-06-13,S057,204.8792,205.6578,202.5411,203.1506,1088576,203.1506
2024-06-14,S057,203.0866,203.8584,199.3869,199.9868,1096495,199.9868
2024-06-17,S057,200.0327,202.8226,199.4326,202.0548,1104414,202.0548
2024-06-18,S057,202.0261,205.8871,201.42,205.1077,1112333,205.1077
2024-06-19,S057,205.1186,205.8981,202.2204,202.8289,1120252,202.8289
2024-06-20,S057,202.8361,203.6069,199.5065,200.1068,1128171,200.1068
2024-06-21,S057,200.082,203.532,199.4817,202.7615,1136090,202.7615
2024-06-24,S057,202.8045,206.0934,202.1961,205.3132,1144009,205.3132
2024-06-25,S057,205.252,206.032,201.891,202.4985,1151928,202.4985
2024-06-26,S057,202.5758,203.3456,199.7312,200.3322,1159847,200.3322
2024-06-27,S057,200.2396,204.2394,199.6389,203.4662,1167766,203.4662
2024-06-28,S057,203.5759,206.1941,202.9652,205.4135,1175685,205.4135
2024-07-01,S057,205.2878,206.0679,201.5743,202.1809,1183604,202.1809
2024-07-02,S057,202.3183,203.0871,200.0594,200.6614,1191523,200.6614
2024-07-03,S057,200.5125,204.9235,199.9109,204.1477,949442,204.1477
2024-07-04,S057,204.3108,206.1928,203.6978,205.4123,957361,205.4123
2024-07-05,S057,205.2379,206.0178,201.2911,201.8968,965280,201.8968
2024-07-08,S057,202.077,202.8449,200.4855,201.0887,973199,201.0887
2024-07-09,S057,200.9019,205.5638,200.2992,204.7856,981118,204.7856
2024-07-10,S057,204.9819,206.0976,204.3669,205.3174,989037,205.3174
2024-07-11,S057,205.1162,205.8956,201.0607,201.6657,996956,201.6657
2024-07-12,S057,201.8661,202.6332,200.9995,201.6044,1004875,201.6044
2024-07-15,S057,201.4028,206.1419,200.7986,205.3615,1012794,205.3615
2024-07-16,S057,205.5664,206.3476,204.525,205.1405,1020713,205.1405
2024-07-17,S057,204.9378,205.7166,200.9006,201.5051,1028632,201.5051
2024-07-18,S057,201.7006,202.9632,201.0955,202.1948,1036551,202.1948
2024-07-19,S057,202.0037,206.6417,201.3977,205.8595,1044470,205.8595
2024-07-22,S057,206.0473,206.8302,204.282,204.8967,1052389,204.8967
2024-07-23,S057,204.7179,205.4959,200.8249,201.4292,1060308,201.4292
2024-07-24,S057,201.5954,203.6144,200.9907,202.8436,1068227,202.8436
2024-07-25,S057,202.687,207.0505,202.0789,206.2667,1076146,206.2667
2024-07-26,S057,206.4136,207.198,203.99,204.6038,1084065,204.6038
2024-07-29,S057,204.4713,205.2483,200.8446,201.449,1091984,201.449
2024-07-30,S057,201.5652,204.3052,200.9605,203.5317,1099903,203.5317
2024-07-31,S057,203.4295,207.3592,202.8192,206.5742,1107822,206.5742
2024-08-01,S057,206.6617,207.447,203.6688,204.2816,1115741,204.2816
2024-08-02,S057,204.2119,204.9879,200.9667,201.5714,1123660,201.5714
2024-08-05,S057,201.6231,205.0148,201.0182,204.2387,1131579,204.2387
2024-08-06,S057,204.2041,207.563,203.5915,206.7772,1139498,206.7772
2024-08-07,S057,206.794,207.5798,203.3395,203.9513,1147417,203.9513
2024-08-08,S057,203.9529,204.7279,201.1938,201.7992,1155336,201.7992
2024-08-09,S057,201.7798,205.7219,201.1744,204.9431,1163255,204.9431
2024-08-12,S057,204.9809,207.6612,204.366,206.8751,1171174,206.8751
2024-08-13,S057,206.819,207.6049,203.0233,203.6342,1179093,203.6342
2024-08-14,S057,203.7066,204.4807,201.5245,202.1308,1187012,202.1308
2024-08-15,S057,202.0425,206.4052,201.4364,205.6238,944931,205.6238
2024-08-16,S057,205.7298,207.6577,205.1126,206.8716,952850,206.8716
2024-08-19,S057,206.7496,207.5353,202.7411,203.3511,960769,203.3511
2024-08-20,S057,203.4851,204.2584,201.9527,202.5604,968688,202.5604
2024-08-21,S057,202.4139,207.0443,201.8067,206.2605,976607,206.2605
2024-08-22,S057,206.4217,207.5603,205.8024,206.7746,984526,206.7746
2024-08-23,S057,206.6021,207.3872,202.5122,203.1216,992445,203.1216
2024-08-26,S057,203.3003,204.0728,202.4687,203.0779,1000364,203.0779
2024-08-27,S057,202.8914,207.6207,202.2828,206.8347,1008283,206.8347
2024-08-28,S057,207.0312,207.8179,205.9761,206.5959,1016202,206.5959
2024-08-29,S057,206.3947,207.179,202.3539,202.9627,1024121,202.9627
2024-08-30,S057,203.1637,204.4439,202.5542,203.67,1032040,203.67
2024-09-02,S057,203.4666,208.1185,202.8562,207.3306,1039959,207.3306
2024-09-03,S057,207.5378,208.3264,205.7317,206.3507,1047878,206.3507
2024-09-04,S057,206.1461,206.9294,202.2803,202.889,1055797,202.889
2024-09-05,S057,203.0872,205.0963,202.4779,204.3199,1063716,204.3199
2024-09-06,S057,204.125,208.525,203.5127,207.7356,1071635,207.7356
2024-09-09,S057,207.9274,208.7175,205.4387,206.0569,1079554,206.0569
2024-09-10,S057,205.8744,206.6568,202.3024,202.9111,1087473,202.9111
2024-09-11,S057,203.0817,205.7878,202.4725,205.0087,1095392,205.0087
2024-09-12,S057,204.8469,208.8313,204.2324,208.0407,1103311,208.0407
2024-09-13,S057,208.193,208.9841,205.1171,205.7343,1111230,205.7343
2024-09-16,S057,205.5968,206.3781,202.4269,203.036,1119149,203.036
2024-09-17,S057,203.1578,206.4976,202.5483,205.7159,1127068,205.7159
2024-09-18,S057,205.6076,209.0325,204.9908,208.2412,1134987,208.2412
2024-09-19,S057,208.3346,209.1263,204.7879,205.4041,1142906,205.4041
2024-09-20,S057,205.3286,206.1089,202.6565,203.2663,1150825,203.2663
2024-09-23,S057,203.3239,207.2044,202.7139,206.42,1158744,206.42
2024-09-24,S057,206.3793,209.1283,205.7602,208.3366,1166663,208.3366
2024-09-25,S057,208.3593,209.1511,204.4723,205.0875,1174582,205.0875
2024-09-26,S057,205.0834,205.8627,202.9895,203.6003,1182501,203.6003
2024-09-27,S057,203.5864,207.8868,202.9756,207.0999,1190420,207.0999
2024-09-30,S057,207.1324,209.1224,206.511,208.3308,948339,208.3308
2024-10-01,S057,208.2799,209.0714,204.1911,204.8055,956258,204.8055
2024-10-02,S057,204.873,205.6515,203.42,204.0321,964177,204.0321
2024-10-03,S057,203.9481,208.5247,203.3362,207.7353,972096,207.7353
2024-10-04,S057,207.8373,209.023,207.2138,208.2317,980015,208.2317
2024-10-07,S057,208.1137,208.9046,203.9637,204.5774,987934,204.5774
2024-10-08,S057,204.7079,205.4858,203.9379,204.5516,995853,204.5516
2024-10-09,S057,204.4077,209.0994,203.7945,208.3078,1003772,208.3078
2024-10-10,S057,208.4669,209.2591,207.4272,208.0513,1011691,208.0513
2024-10-11,S057,207.8811,208.6711,203.8072,204.4205,1019610,204.4205
2024-10-14,S057,204.5975,205.9247,203.9837,205.1452,1027529,205.1452
2024-10-15,S057,204.9591,209.5952,204.3442,208.8017,1035448,208.8017
2024-10-16,S057,208.9982,209.7924,207.1814,207.8048,1043367,207.8048
2024-10-17,S057,207.6038,208.3927,203.7358,204.3489,1051286,204.3489
2024-10-18,S057,204.5503,206.5783,203.9367,205.7963,1059205,205.7963
2024-10-21,S057,205.5911,209.9994,204.9743,209.2044,1067124,209.2044
2024-10-22,S057,209.4136,210.2094,206.8875,207.5101,1075043,207.5101
2024-10-23,S057,207.3036,208.0913,203.7602,204.3734,1082962,204.3734
2024-10-24,S057,204.5741,207.2704,203.9604,206.4858,1090881,206.4858
2024-10-25,S057,206.2871,210.3033,205.6683,209.5071,1098800,209.5071
2024-10-28,S057,209.7028,210.4996,206.5655,207.1871,1106719,207.1871
2024-10-29,S057,207.0009,207.7876,203.8872,204.5007,1114638,204.5007
2024-10-30,S057,204.6757,207.9804,204.0617,207.1931,1122557,207.1931
2024-10-31,S057,207.026,210.502,206.4049,209.7052,1130476,209.7052
2024-11-01,S057,209.8626,210.66,206.2363,206.8569,1138395,206.8569
2024-11-04,S057,206.7144,207.4999,204.1193,204.7335,1146314,204.7335
2024-11-05,S057,204.8608,208.6869,204.2462,207.8968,1154233,207.8968
2024-11-06,S057,207.7826,210.5953,207.1592,209.7981,1162152,209.7981
2024-11-07,S057,209.8974,210.695,205.9213,206.5409,1170071,206.5409
2024-11-08,S057,206.4597,207.2442,204.4547,205.0699,1177990,205.0699
2024-11-11,S057,205.1335,209.3685,204.5181,208.5759,1185909,208.5759
2024-11-12,S057,208.5291,210.5872,207.9035,209.79,943828,209.79
2024-11-13,S057,209.8187,210.616,205.6412,206.2599,951747,206.2599
2024-11-14,S057,206.25,207.0337,204.8873,205.5039,959666,205.5039
2024-11-15,S057,205.4955,210.005,204.879,209.21,967585,209.21
2024-11-18,S057,209.2371,210.4857,208.6094,209.6889,975504,209.6889
2024-11-19,S057,209.6434,210.44,205.4152,206.0333,983423,206.0333
2024-11-20,S057,206.0957,206.8789,205.4072,206.0253,991342,206.0253
2024-11-21,S057,205.9457,210.5781,205.3278,209.7809,999261,209.7809
2024-11-22,S057,209.8788,210.6763,208.8782,209.5067,1007180,209.5067
2024-11-25,S057,209.3929,210.1886,205.2606,205.8782,1015099,205.8782
2024-11-26,S057,206.005,207.4056,205.387,206.6204,1023018,206.6204
2024-11-27,S057,206.4792,211.0718,205.8598,210.2728,1030937,210.2728
2024-11-28,S057,210.4296,211.2292,208.631,209.2588,1038856,209.2588
2024-11-29,S057,209.091,209.8856,205.1914,205.8088,1046775,205.8088
2024-12-02,S057,205.9841,208.0603,205.3661,207.2726,1054694,207.2726
2024-12-03,S057,207.0871,211.4738,206.4659,210.6732,1062613,210.6732
2024-12-04,S057,210.8694,211.6707,208.3363,208.9632,1070532,208.9632
2024-12-05,S057,208.7626,209.5559,205.2181,205.8356,1078451,205.8356
2024-12-06,S057,206.0375,208.753,205.4194,207.9628,1086370,207.9628
2024-12-09,S057,207.756,211.7752,207.1327,210.9735,1094289,210.9735
2024-12-10,S057,211.1844,211.9869,208.0138,208.6398,1102208,208.6398
2024-12-11,S057,208.4317,209.2237,205.3476,205.9655,1110127,205.9655
2024-12-12,S057,206.1688,209.4632,205.5503,208.6703,1118046,208.6703
2024-12-13,S057,208.468,211.9715,207.8426,211.169,1125965,211.169
2024-12-16,S057,211.3682,212.1714,207.6847,208.3097,1133884,208.3097
2024-12-17,S057,208.1201,208.9109,205.5821,206.2007,1141803,206.2007
2024-12-18,S057,206.3801,210.1693,205.761,209.3737,1149722,209.3737
2024-12-19,S057,209.2015,212.0623,208.5739,211.2595,1157641,211.2595
2024-12-20,S057,211.4219,212.2254,207.3703,207.9943,1165560,207.9943
2024-12-23,S057,207.8468,208.6367,205.9199,206.5395,1173479,206.5395
2024-12-24,S057,206.6724,210.8501,206.0524,210.0519,1181398,210.0519
2024-12-25,S057,209.9316,212.0519,209.3018,211.2491,1189317,211.2491
2024-12-26,S057,211.3543,212.1574,207.0913,207.7144,947236,207.7144
2024-12-27,S057,207.6274,208.4164,206.3547,206.9757,955155,206.9757
2024-12-30,S057,207.0453,211.4853,206.4242,210.6847,963074,210.6847
2024-12-31,S057,210.6318,211.9483,209.9999,211.1459,970993,211.1459
2025-01-01,S057,211.1806,211.9831,206.8668,207.4893,978912,207.4893
2025-01-02,S057,207.4735,208.2875,206.8511,207.499,986831,207.499
2025-01-03,S057,207.4963,212.0567,206.8738,211.2539,994750,211.2539
2025-01-06,S057,211.2754,212.0782,210.3292,210.962,1002669,210.962
2025-01-07,S057,210.9221,211.7236,206.714,207.336,1010588,207.336
2025-01-08,S057,207.3933,208.8864,206.7711,208.0957,1018507,208.0957
2025-01-09,S057,208.0207,212.5484,207.3966,211.7438,1026426,211.7438
2025-01-10,S057,211.8373,212.6423,210.0807,210.7128,1034345,210.7128
2024-01-02,S058,198.7981,202.2177,198.142,201.372,1019282,201.372
2024-01-03,S058,201.1718,202.0167,197.5683,198.2224,1027201,198.2224
2024-01-04,S058,198.4186,199.2519,195.3555,196.0023,1035120,196.0023
2024-01-05,S058,195.8096,200.4512,195.1634,199.6128,1043039,199.6128
2024-01-08,S058,199.8077,202.2327,199.1483,201.3869,1050958,201.3869
2024-01-09,S058,201.192,202.037,196.9639,197.6161,1058877,197.6161
2024-01-10,S058,197.8054,198.6362,195.8955,196.5441,1066796,196.5441
2024-01-11,S058,196.358,201.4397,195.71,200.5972,1074715,200.5972
2024-01-12,S058,200.7847,201.9992,200.1222,201.1543,1082634,201.1543
2024-01-15,S058,200.969,201.8131,196.4796,197.1301,1090553,197.1301
2024-01-16,S058,197.3088,198.1433,196.6577,197.3146,1098472,197.3146
2024-01-17,S058,197.1388,202.2717,196.4883,201.4257,1106391,201.4257
2024-01-18,S058,201.6016,202.4483,200.055,200.7173,1114310,200.7173
2024-01-19,S058,200.5457,201.388,196.1824,196.832,1122229,196.832
2024-01-22,S058,196.9965,199.093,196.3464,198.2603,1130148,198.2603
2024-01-23,S058,198.0986,202.8876,197.4449,202.039,1138067,202.039
2024-01-24,S058,202.1994,203.0486,199.4781,200.1386,1145986,200.1386
2024-01-25,S058,199.9843,200.8242,196.1217,196.771,1153905,196.771
2024-01-26,S058,196.9181,200.148,196.2682,199.3109,1161824,199.3109
2024-01-29,S058,199.1668,203.249,198.5095,202.399,1169743,202.399
2024-01-30,S058,202.5401,203.3907,198.836,199.4943,1177662,199.4943
2024-01-31,S058,199.3605,200.1978,196.3236,196.9736,1185581,196.9736
2024-02-01,S058,197.1004,201.2275,196.4499,200.3859,1193500,200.3859
2024-02-02,S058,200.2627,203.3419,199.6018,202.4914,951419,202.4914
2024-02-05,S058,202.6101,203.4611,198.211,198.8672,959338,198.8672
2024-02-06,S058,198.7566,199.5914,196.7895,197.441,967257,197.441
2024-02-07,S058,197.5448,202.2486,196.8929,201.4027,975176,201.4027
2024-02-08,S058,201.3031,203.178,200.6388,202.3282,983095,202.3282
2024-02-09,S058,202.4218,203.272,197.6837,198.3382,991014,198.3382
2024-02-12,S058,198.2529,199.0856,197.495,198.1489,998933,198.1489
2024-02-13,S058,198.2275,203.1335,197.5734,202.2839,1006852,202.2839
2024-02-14,S058,202.2104,203.0597,201.2792,201.9456,1014771,201.9456
2024-02-15,S058,202.0122,202.8606,197.3255,197.9788,1022690,197.9788
2024-02-16,S058,197.9204,199.8857,197.2673,199.0497,1030609,199.0497
2024-02-19,S058,199.1014,203.818,198.4444,202.9656,1038528,202.9656
2024-02-20,S058,202.92,203.7722,200.7365,201.4011,1046447,201.4011
2024-02-21,S058,201.4392,202.2853,197.1913,197.8442,1054366,197.8442
2024-02-22,S058,197.8139,200.9178,197.1611,200.0775,1062285,200.0775
2024-02-23,S058,200.101,204.2569,199.4406,203.4026,1070204,203.4026
2024-02-26,S058,203.3861,204.2403,200.1052,200.7677,1078123,200.7677
2024-02-27,S058,200.7767,201.62,197.3147,197.968,1086042,197.968
2024-02-28,S058,197.9663,201.9988,197.313,201.154,1093961,201.154
2024-02-29,S058,201.1484,204.4287,200.4846,203.5737,1101880,203.5737
2024-03-01,S058,203.5867,204.4418,199.4665,200.1269,1109799,200.1269
2024-03-04,S058,200.1069,200.9473,197.7043,198.3589,1117718,198.3589
2024-03-05,S058,198.386,203.0455,197.7313,202.1963,1125637,202.1963
2024-03-06,S058,202.1615,204.3376,201.4944,203.483,1133556,203.483
2024-03-07,S058,203.5253,204.3801,198.9025,199.5611,1141475,199.5611
2024-03-08,S058,199.5125,200.3505,198.3433,199.0,1149394,199.0
2024-03-11,S058,199.0554,203.9779,198.3985,203.1248,1157313,203.1248
2024-03-12,S058,203.0612,204.0131,202.3911,203.1598,1165232,203.1598
2024-03-13,S058,203.2304,204.084,198.488,199.1452,1173151,199.1452
2024-03-14,S058,199.0693,200.6896,198.4124,199.8502,1181070,199.8502
2024-03-15,S058,199.933,204.727,199.2732,203.8708,1188989,203.8708
2024-03-18,S058,203.7796,204.6355,201.9872,202.6559,946908,202.6559
2024-03-19,S058,202.7531,203.6047,198.2834,198.9399,954827,198.9399
2024-03-20,S058,198.8383,201.6919,198.1821,200.8483,962746,200.8483
2024-03-21,S058,200.9572,205.2415,200.294,204.3831,970665,204.3831
2024-03-22,S058,204.2662,205.1241,201.3737,202.0404,978584,202.0404
2024-03-25,S058,202.162,203.011,198.329,198.9857,986503,198.9857
2024-03-26,S058,198.8603,202.7671,198.2041,201.9191,994422,201.9191
2024-03-27,S058,202.0519,205.4926,201.3851,204.6332,1002341,204.6332
2024-03-28,S058,204.493,205.3519,200.7286,201.3932,1010260,201.3932
2024-03-29,S058,201.5363,202.3828,198.641,199.2986,1018179,199.2986
2024-04-01,S058,199.152,203.8325,198.4948,202.98,1026098,202.98
2024-04-02,S058,203.1343,205.4769,202.4639,204.6175,1034017,204.6175
2024-04-03,S058,204.4573,205.316,200.1344,200.797,1041936,200.797
2024-04-04,S058,200.9587,201.8027,199.2098,199.8694,1049855,199.8694
2024-04-05,S058,199.7042,204.8063,199.0452,203.9497,1057774,203.9497
2024-04-08,S058,204.1223,205.2166,203.4487,204.3583,1065693,204.3583
2024-04-09,S058,204.1815,205.0391,199.6688,200.3299,1073612,200.3299
2024-04-10,S058,200.5067,201.5064,199.8451,200.6636,1081531,200.6636
2024-04-11,S058,200.4832,205.6156,199.8216,204.7556,1089450,204.7556
2024-04-12,S058,204.9428,205.8036,203.2282,203.901,1097369,203.901
2024-04-15,S058,203.7117,204.5673,199.3973,200.0575,1105288,200.0575
2024-04-16,S058,200.2458,202.4724,199.585,201.6255,1113207,201.6255
2024-04-17,S058,201.4334,206.2031,200.7687,205.3407,1121126,205.3407
2024-04-18,S058,205.5385,206.4018,202.6395,203.3104,1129045,203.3104
2024-04-19,S058,203.1127,203.9658,199.3665,200.0266,1136964,200.0266
2024-04-22,S058,200.2227,203.5346,199.562,202.6833,1144883,202.6833
2024-04-23,S058,202.4833,206.5332,201.8151,205.6694,1152802,205.6694
2024-04-24,S058,205.8735,206.7381,201.9951,202.6639,1160721,202.6639
2024-04-25,S058,202.462,203.3123,199.5999,200.2608,1168640,200.2608
2024-04-26,S058,200.4608,204.6115,199.7993,203.7558,1176559,203.7558
2024-04-29,S058,203.552,206.5948,202.8803,205.7308,1184478,205.7308
2024-04-30,S058,205.9365,206.8014,201.3774,202.0442,1192397,202.0442
2024-05-01,S058,201.8425,202.6902,200.0957,200.7582,950316,200.7582
2024-05-02,S058,200.9581,205.6204,200.295,204.7604,958235,204.7604
2024-05-03,S058,204.5573,206.4027,203.8823,205.5394,966154,205.5394
2024-05-06,S058,205.7422,206.6063,200.8666,201.5317,974073,201.5317
2024-05-07,S058,201.3342,202.3379,200.6698,201.4916,981992,201.4916
2024-05-08,S058,201.6875,206.4848,201.0219,205.6212,989911,205.6212
